,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,430,12/31/2017,-0.01320903046989345,-0.10627869183350376,-0.1036049193443964,-0.19356276478555723,-0.22517670744674612,-0.13893782699884893,-0.22577628926270857,-0.11498479710575613,-0.24583756989277536,-0.2295840004697171,-0.17097480070117932,-0.13158823434366118,-0.17392841540550985,-0.15713172685756588,-0.12576513198856581,-0.1186012135426882,-0.1026934700442928,-0.2219792464087411,-0.15357585074441424,-0.11791695969442875,-0.18392610490380404,-0.11561608872137297,-0.08965642533539205,-0.14448527461433727,-0.12530033829782414,-0.17689054713752067,0.14991513988373495,-0.2249848243451054,0.03467403962384762,-0.23388578915590422,-0.15713172685756588
11,1430,10/31/2008,-0.013210638524343402,-0.10630786846391002,-0.1036049193443964,-0.1906802957796678,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.11012753644211616,-0.24603022279444228,-0.2295840004697171,-0.17097480070117932,-0.131614892859718,-0.17392841540550985,-0.15370118718005554,-0.12567262405484314,-0.11870128295059147,-0.10269715094455897,-0.22249983665766426,-0.15307488246052486,-0.11791695969442875,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14439805729021077,-0.12530131921206553,-0.1759147203742179,0.14991513988373495,-0.18755768237890583,0.03467403962384762,-0.2044902305248158,-0.15370118718005554
12,750,6/30/2018,-0.013217077654628468,-0.10640600803891291,-0.1036049193443964,-0.19340925215663535,-0.22426299007946693,-0.13953364008434022,-0.22623197358819594,-0.11498479710575613,-0.24602331397232974,-0.2295840004697171,-0.17097480070117932,-0.13161311562531422,-0.17392841540550985,-0.15717400523798428,-0.12579713246714966,-0.11788389919834853,-0.10269715094455897,-0.22082407960195669,-0.15359850619812784,-0.11791294153436614,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.1444375006024863,-0.1253007306635207,-0.16767233437814325,0.14991513988373495,-0.2429040493389745,0.03467403962384762,-0.23463312705239023,-0.15717400523798428
13,1881,12/31/2018,-0.013216732030365793,-0.10504467028676365,-0.1036049193443964,-0.19324708346463276,-0.22517670744674612,-0.1281055678672822,-0.21768407979305213,-0.11498479710575613,-0.24594310810642556,-0.2295840004697171,-0.17097480070117932,-0.13095396672701676,-0.17392841540550985,-0.15662576785905416,-0.12526276639682402,-0.11870128295059147,-0.10269700767598575,-0.22124875775990996,-0.15359850619812784,-0.11791695969442875,-0.18443150642365372,-0.11561608872137297,-0.08965642533539205,-0.14446005809676526,-0.1252697337734929,-0.20165668529911096,0.14991513988373495,-0.17220893284026775,0.03467403962384762,-0.22964771158468325,-0.15662576785905416
14,244,12/31/2018,-0.013216315027179305,-0.10409849407399202,-0.1036049193443964,-0.18892894456777912,-0.08378559227500162,-0.1395846780767659,-0.18753449921097273,-0.11475222330019814,-0.0786957718175329,-0.2295840004697171,-0.17097480070117932,-0.12885669342020742,-0.16463800096013007,-0.14163177936768503,-0.11563802856739185,-0.11682250235536248,-0.10231120744958419,-0.1951576346583416,-0.13773176442602916,-0.11280404798339648,-0.14015319360834977,-0.09089374094745273,-0.08965642533539205,-0.13815341249246144,0.3129809729817688,-0.20049231792343544,0.14991513988373495,-0.23712947701118467,0.004194536957517109,-0.14787620863973458,-0.14163177936768503
15,1265,12/31/2019,-0.01320765187989963,-0.10570251681043749,-0.1036049193443964,-0.18401141746617078,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.1091656486201771,-0.24539572292456652,-0.2295840004697171,-0.17097480070117932,-0.1286739116972947,-0.17392841540550985,-0.1523321525798972,-0.12361047967728156,-0.11870128295059147,-0.10269715094455897,-0.22249983665766426,-0.13894524498379954,-0.11752707998717792,-0.17912007909513192,-0.11561608872137297,-0.08965642533539205,-0.1412930457450253,-0.12522068806142359,-0.16398754299792265,0.14991513988373495,-0.21264368086024638,0.03467403962384762,-0.2169609257545295,-0.1523321525798972
16,1798,12/31/2018,-0.013198902326554284,-0.10607023461167625,-0.1036049193443964,-0.19343999001328946,-0.22077611890936052,-0.13843909705112392,-0.223838684466416,-0.11498479710575613,-0.24568938757022366,-0.2295840004697171,-0.17043714206194477,-0.1315835178369742,-0.17392841540550985,-0.15699204803828026,-0.1256230861960747,-0.11870128295059147,-0.10269313942450842,-0.22188280660337797,-0.15359850619812784,-0.11791695969442875,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14449276884366963,-0.12529582609231377,-0.17344089625382644,0.14991513988373495,-0.22843302585259873,0.03467403962384762,-0.23260184324393687,-0.15699204803828026
17,103,12/31/2018,-0.013216754571078576,-0.10502425817774425,-0.1036049193443964,-0.1935763671703984,-0.22517670744674612,-0.13882465579825282,-0.21987986604791065,-0.11498479710575613,-0.24602244044309712,-0.2295840004697171,-0.17097480070117932,-0.13161209029777357,-0.17392841540550985,-0.15681483462446472,-0.1255431548696557,-0.11870128295059147,-0.10269715094455897,-0.22177990229669778,-0.15359850619812784,-0.11791695969442875,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14448746439822568,-0.12530053448067244,-0.17348453641560813,0.14991513988373495,-0.22519998067397395,0.03467403962384762,-0.23108958429121682,-0.15681483462446472
18,301,12/31/2016,-0.013211217069304839,-0.10642469030818491,-0.1036049193443964,-0.1688444050595613,-0.21990832913461653,-0.0717912455941863,-0.19729185470267474,-0.11283100826389829,-0.2317669198372296,-0.2295840004697171,-0.16829600614096632,-0.12528021424809094,-0.17392841540550985,-0.1522920015673773,-0.12088918133692553,-0.10758816951614437,-0.10212730570484849,-0.18665510035459082,-0.1507644101724762,-0.11580584991251783,-0.15367396918344664,-0.1153659509020597,-0.08965642533539205,-0.14126904652967698,-0.10653191756883432,-0.15900148133912123,0.14991513988373495,-0.2423930390867214,0.05443682294115764,-0.21679806709808272,-0.1522920015673773
19,765,12/31/2016,-0.01320499207579121,-0.09362532924276194,-0.1036049193443964,-0.1925991153140167,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.10084543992703807,-0.244237343750364,-0.22449203620789285,-0.17097480070117932,-0.12915697767927833,-0.17392841540550985,-0.14673580566674993,-0.12592443568107922,-0.09774823645387201,-0.08899894509980211,-0.22249983665766426,-0.15359850619812784,-0.11718833333641,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.13404928824619453,-0.12528013146445158,-0.15895973036183228,0.14991513988373495,-0.23826572596665377,0.03467341398832868,-0.2249861907852618,-0.14673580566674993
20,1501,12/31/2016,-0.01319594573639422,-0.09030249160423309,-0.07317030662765578,-0.18630951388693534,-0.22517670744674612,-0.06543867981954886,-0.12125162851569316,-0.11498479710575613,-0.1296743819509959,-0.2295840004697171,-0.17097480070117932,-0.08818707652043269,-0.10958971872289155,-0.13793869926162813,-0.12486290015460727,-0.11236400454648293,-0.09793178472361135,-0.15232041878775018,-0.12227327462801497,-0.11791695969442875,-0.04394401801574691,-0.11561608872137297,-0.08965642533539205,-0.13257379554081977,-0.1252999459321276,-0.0990133874953868,0.12335186215438118,-0.18346725320092996,0.034393546366191505,-0.15947358906623088,-0.13793869926162813
21,1880,12/31/2016,-0.0132083619123523,0.28726617038276786,-0.1036049193443964,-0.1935763671703984,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,0.3926600701282904,-0.1647125924123643,-0.05634958471766955,-0.16954104432988715,-0.06435340619325582,-0.17392841540550985,0.22938115766732323,-0.12592443568107922,-0.05657110251815492,0.48399867711021405,-0.22249983665766426,-0.15359850619812784,-0.07824747750774648,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,0.2336211798993596,0.8016626388980337,-0.019833446227077924,0.14991513988373495,-0.2450527066201016,0.009231528520467448,0.1750027641343699,0.22938115766732323
22,116,12/31/2016,-0.013211310988941434,-0.10117280457693781,-0.1036049193443964,-0.11371093617434513,0.40149320648745523,-0.11306711244689344,-0.0357332116231674,-0.11498479710575613,-0.04758820466770917,-0.11992012327914578,-0.17097480070117932,-0.11365798986451514,-0.17392841540550985,-0.1256019644429396,-0.08375087918937488,-0.11080541600567118,-0.10269715094455897,-0.12900203903682,-0.09174457948754378,-0.06950207031266857,-0.17775164023418302,-0.06275677596083144,-0.08965642533539205,-0.11858175655104973,-0.12314330788101557,-0.08557076929185346,0.1465141385831757,-0.11218109947258317,-0.19341181606276628,-0.1615860877741302,-0.1256019644429396
23,1576,12/31/2018,-0.013198613054073565,-0.07427033682526629,-0.1036049193443964,0.5031483836556004,0.9048837930903382,1.1768626700338483,0.8097110158090598,-0.08583801911992155,6.679786003907267,0.6784445199663113,-0.06111321875091651,0.4362798543201274,2.023675808403043,0.5575032034967392,0.20511981656825,0.3405511874042871,-0.06484118563221122,1.6622321187697116,1.2684239321349347,0.5402340223243405,6.6063643203648255,-0.11561608872137297,-0.08965642533539205,0.4510966425302751,-0.12530131921206553,-0.16599335314665262,0.14991513988373495,-0.2450527066201016,0.03467403962384762,1.3224647592769838,0.5575032034967392
24,1287,12/31/2016,-0.013210146385447636,-0.10632378298958617,-0.1036049193443964,-0.1767634661980065,-0.1846051182357524,-0.07648285757183967,-0.19626345532770825,-0.11466685794134718,-0.22775813536523967,-0.15381034446962843,-0.12540590117194658,-0.12395549106557463,-0.17392841540550985,-0.14890352631087023,-0.12159836224877245,-0.11774333623874866,-0.10197448221984519,-0.20399803810235903,-0.1261706410152433,-0.11685683513124523,-0.1433080983500554,-0.11559721039538706,-0.08965642533539205,-0.13739135409815595,-0.1252479574773341,-0.16251882800047102,0.14991513988373495,-0.21325338359997525,0.02829339151139664,-0.21765068952427954,-0.14890352631087023
25,1070,12/29/2018,-0.013201295398894764,-0.0804055017960693,-0.1036049193443964,0.20937220195589554,1.3865192042818122,1.5230334012690034,0.7547649827334413,-0.11498479710575613,0.3160461325223039,6.00668412398491,8.694657721183978,-0.04022403140335627,-0.17392841540550985,0.47526331746892114,0.24319898868219775,-0.08880066407258694,-0.08261750937276928,0.7673604364468856,0.9205283208714993,-0.07032933856085162,5.041761140694624,-0.04600226164833837,-0.0801384890689803,0.20775180750347472,-0.1229471250327383,-0.4716004312512179,0.1156621982138167,6.318388903847365,-0.3705292314734284,2.5349522811707303,0.47526331746892114
26,1186,12/31/2019,-0.01321454182444036,-0.012961402626732219,-0.1036049193443964,-0.1935763671703984,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.0027376147984327936,-0.24603022279444228,-0.2295840004697171,-0.17097480070117932,-0.07800728292103952,-0.17392841540550985,-0.07426781902599898,-0.12592443568107922,0.5679477229141879,-0.10269715094455897,-0.22249983665766426,-0.15359850619812784,-0.07680602167587669,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.07527155795144373,-0.12441378800645916,-0.2057317192227097,0.14991513988373495,0.16182646501095857,0.11184555524903224,-0.052830385014514765,-0.07426781902599898
27,1282,12/31/2018,-0.013214466688731084,-0.10214598935429894,-0.1036049193443964,0.01301100085824241,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.10580364150734997,-0.23977217996020433,-0.1415452111602882,-0.16456429674558562,-0.10238581230331635,-0.17392841540550985,-0.13609112914684426,-0.07755676035222682,-0.11870128295059147,-0.10269715094455897,-0.22249983665766426,-0.13482045135320564,-0.07296832427255553,-0.18443321964914472,0.1730040182188026,-0.006628294638060315,-0.12507209918142023,-0.12431412711953431,-0.14848993287603238,0.1498561082183038,-0.2131904573593763,0.03467403962384762,-0.20380877587019058,-0.13609112914684426
28,853,12/31/2019,-0.013215120369401794,-0.10353800293130223,-0.1036049193443964,-0.18839968813941332,-0.22517670744674612,-0.10725210987508751,-0.20358479791206954,-0.11498479710575613,-0.24183625012513693,-0.20972747538134112,-0.17012207409935332,-0.1295907595841415,-0.17392841540550985,-0.15465124034049227,-0.12245909127862882,-0.11870128295059147,-0.10158233409358339,-0.20261107274834755,-0.15359850619812784,-0.11538756732874603,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14306271075369364,-0.1252983764693414,-0.19317317638894968,0.14991513988373495,-0.17411024417033708,0.03466632345244742,-0.22334763328264423,-0.15465124034049227
29,552,12/31/2016,-0.013209575354057127,-0.10402358048066432,-0.1036049193443964,-0.13104072777070175,0.0667052293229928,-0.1307085054809927,-0.12307360868726559,-0.11498479710575613,-0.23467434277038257,-0.17645194593432578,-0.13799840416145934,-0.1312731170128356,-0.17307663082263833,-0.14740748540192472,-0.1017494016417656,-0.11870128295059147,-0.1026861302850794,-0.17672061304480557,-0.15132947000184818,-0.1178775659683248,-0.18143507503986706,-0.11561608872137297,-0.08965642533539205,-0.14166833526018485,-0.12510513636378826,-0.20868892268197,0.14991513988373495,-0.021290124596773985,0.005060625060896927,-0.17081724664185075,-0.14740748540192472
30,1776,12/31/2019,-0.01321308419168038,-0.00546900539011379,-0.1036049193443964,-0.1749151317487437,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,0.18132048258947037,-0.2194643723602551,0.005089692170723056,-0.15542356221995876,-0.026149838739076565,-0.17392841540550985,0.07164428601207395,-0.10603089798818485,-0.036566236199473905,0.21895002025888669,-0.22249983665766426,-0.15359850619812784,-0.10571085305484453,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,0.08024675779132748,-0.09755655226014923,-0.13806119366654077,0.14985695846862895,0.15979974827777724,0.027955965421517386,0.0007894606371305362,0.07164428601207395
31,994,12/31/2018,-0.013216979978206408,-0.10534711546820026,-0.10057376501511192,-0.1935763671703984,-0.22517670744674612,-0.13890398659082753,-0.2203304667837237,-0.11498479710575613,-0.24602799926548652,-0.2295840004697171,-0.17097480070117932,-0.1315896698022181,-0.17392841540550985,-0.15683872472143914,-0.12538517870791324,-0.11870128295059147,-0.10269715094455897,-0.2214816117359235,-0.15359850619812784,-0.1179154627328368,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14447182988530818,-0.12529013678971374,-0.20873753769624917,0.14991513988373495,-0.16332929143595942,0.034673205443155705,-0.23142237775376506,-0.15683872472143914
32,911,12/31/2019,-0.013210232791513303,-0.10641901643381341,-0.1036049193443964,-0.17443039221622178,-0.15881979657937975,-0.13030463962788502,-0.2011600337989018,-0.11498479710575613,-0.24425743492271426,-0.22851572157257946,-0.17041187210590075,-0.13143040225757088,-0.15928709021053108,-0.1554421932798809,-0.11645229402026515,-0.11693601952904253,-0.10223145093693048,-0.19593970738911112,-0.1523767174770542,-0.11728370554730767,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.1428081313752394,-0.125274049796155,-0.16575972399772043,0.1491912124640445,-0.2389602617731937,0.03130978889335804,-0.23229043905193578,-0.1554421932798809
33,1695,12/31/2018,-0.013207929882023954,-0.09132092898938639,-0.1036049193443964,-0.18862986875562182,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.06587629062194836,-0.2456231581720414,-0.2295840004697171,-0.15881242462305423,-0.12079727717487285,-0.17392841540550985,-0.12031010622994541,-0.11926994314657555,-0.0883374298615272,-0.047037740048673914,-0.22249983665766426,-0.15359850619812784,-0.1178019300142052,-0.1829285793616601,-0.11561608872137297,-0.08965642533539205,-0.1067385552111954,-0.06775009975568709,-0.15566524449780622,0.1462091416451148,-0.24333547969192657,0.0343964659986132,-0.2085377345201091,-0.12031010622994541
34,1355,12/31/2016,-0.013185141221400139,-0.037224088794800936,-0.09734509185735275,1.1332391141946907,0.4549142483310265,0.45012603875491675,1.1492299091641114,-0.113921703476706,-0.1924431749606276,1.3039164326978905,-0.09437636656489494,-0.1148883829132919,-0.17392841540550985,-0.015593814214366295,0.7134173747549628,-0.11653762007700721,-0.08099526829737551,1.6259385613751944,0.018167533860243938,-0.08276593789187008,0.021367992459131062,0.17794188035949157,0.5499488917674767,-0.003060455581308286,-0.11655156417889931,0.19151592025438552,-0.21473293170229904,-0.15582709761449598,-0.24811321493503366,-0.11833580336950227,-0.015593814214366295
35,1582,2/2/2019,-0.013215488534377255,-0.10643273982914284,-0.1036049193443964,-0.1935323802376003,-0.05802444303575277,-0.1311667378912495,-0.1950475039422041,-0.11498479710575613,-0.2387176713529352,-0.2295840004697171,-0.1709307126927621,-0.131614892859718,-0.17137561701064388,-0.15482945019386943,-0.12011299505616618,-0.10726534801031828,-0.10263907206910161,-0.19074910861728314,-0.15263095425578502,-0.11791695969442875,-0.16650688472390066,-0.11561608872137297,-0.08965642533539205,-0.14241478634385718,-0.1252169605873063,-0.16639896105723814,0.14991513988373495,-0.23558906946600708,0.03467403962384762,-0.23001781565450172,-0.15482945019386943
36,669,9/30/2008,-0.013213595114503466,-0.10607798429374464,-0.1036049193443964,-0.19238589351527252,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.11128907218802908,-0.24603022279444228,-0.2295840004697171,-0.17097480070117932,-0.131614892859718,-0.17325891272337282,-0.1544986444856624,-0.1258203293206209,-0.11870128295059147,-0.10269715094455897,-0.22249983665766426,-0.14673868615303678,-0.11791695969442875,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14317806204038633,-0.12525874753398936,-0.16982965712318882,0.14991513988373495,-0.21088319912725464,0.03467403962384762,-0.22110020526655644,-0.1544986444856624
37,151,12/31/2019,-0.013210668578627113,-0.10550607620872196,-0.08513356625568595,-0.19058313588794512,-0.2168003606029255,-0.1386382561737416,-0.21219639882036598,-0.11498479710575613,-0.24459231426580139,-0.2295840004697171,-0.17070328308836588,-0.131614892859718,-0.17392841540550985,-0.15626147444582517,-0.12458782180485936,-0.11857086216071153,-0.10269699665532626,-0.21974516752499426,-0.15354282754069606,-0.11791636878853719,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14437163027098615,-0.12522363080414772,-0.17731970688144869,0.14991513988373495,-0.21022331187237667,0.03467403962384762,-0.22715020600693508,-0.15626147444582517
38,1498,12/31/2017,-0.01321138612465071,-0.10522704152520025,-0.10341469351881925,-0.1917161968797803,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.11498479710575613,-0.24583542577556802,-0.22528423343258935,-0.16889979679282674,-0.13152295515690662,-0.16384498951347665,-0.1564893901278868,-0.12370396579157232,-0.11870128295059147,-0.10269715094455897,-0.22249983665766426,-0.15357267409373945,-0.11791695969442875,-0.17898473428134165,-0.10203313317451239,-0.08965642533539205,-0.14406033412970815,-0.12527581544178948,-0.1655299361905901,0.14991513988373495,-0.24040242390898142,0.03467403962384762,-0.23160271235557117,-0.1564893901278868
39,1347,12/31/2018,-0.01320468777616864,-0.10619923452777287,-0.1036049193443964,-0.0066345525937374335,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.10908716158306225,0.24503543237940584,-0.11956989591002182,-0.17097480070117932,-0.1299533154025144,-0.17392841540550985,-0.10468971181563089,-0.10690776699741429,-0.09518647463698489,-0.10269715094455897,-0.22249983665766426,-0.0060196240106156354,-0.11791695969442875,-0.1786086812860637,0.07319253888824748,-0.08965642533539205,-0.10952587127771468,-0.12133155927717498,-0.4014611193999714,0.14991513988373495,0.32212664804073005,0.4702955011065985,-0.0495877394352491,-0.10468971181563089
40,1127,12/31/2016,-0.013217171574265066,-0.10646380775100626,-0.1036049193443964,-0.1935763671703984,-0.22517670744674612,-0.13945541881333995,-0.226753636417967,-0.11498479710575613,-0.24603022279444228,-0.2295840004697171,-0.17097480070117932,-0.131614892859718,-0.17392841540550985,-0.15720417962863567,-0.12591325647458704,-0.11870128295059147,-0.10269650072564969,-0.22247094429463482,-0.15359850619812784,-0.11791695969442875,-0.18443321964914472,-0.11561608872137297,-0.08965642533539205,-0.14452308578955314,-0.12530033829782414,-0.16729733125633967,0.14991513988373495,-0.24310601686430722,0.03467403962384762,-0.23422303201558384,-0.15720417962863567
41,1347,12/31/2016,-0.013205563107181718,-0.10399415014042844,-0.1036049193443964,-0.03823041941891128,-0.22517670744674612,-0.1395846780767659,-0.2268004703398602,-0.10697133154113206,0.25633024476893057,-0.11965121699670621,-0.17097480070117932,-0.12938090921415568,-0.17392841540550985,-0.10249887132843045,-0.10073530787284479,-0.10034282884977846,-0.10269715094455897,-0.22249983665766426,-0.009689632970976737,-0.11791695969442875,-0.18019041672064404,0.09277762220325257,-0.08965642533539205,-0.10990616601319056,-0.12145338882595516,-0.33648513768575933,0.14991513988373495,0.2983045393084004,0.3860955960616916,-0.027378064385701537,-0.10249887132843045
42,1742,12/31/2019,-0.013187737160155673,-0.09989502961685327,-0.1036049193443964,-0.011799042474670007,-0.1272784180954051,-0.08577288171489082,-0.05666245847382127,-0.11103792956268795,0.0007020795464916414,-0.2295840004697171,0.2718766984816909,-0.09292586699262695,-0.17392841540550985,-0.10729926476500254,-0.09727771904489833,-0.11810026548570696,-0.09903829199733934,-0.12355338792670166,-0.10116631593948047,-0.08384138661450803,0.16934784424562283,-0.10794676878959797,-0.05475732569188234,-0.11762151591427293,-0.10803722856366581,-0.005412671266034146,0.1414126366323368,-0.06298015611260875,0.03467403962384762,-0.009245162859564424,-0.10729926476500254
